sample_id,model,sample_type,S,D,R,metric,value
gen:accept_c_svt:S0609,qwen3_vl_8b,Aligned,0.0026687504870506044,8.702012183944058,-0.6943692660290669,S,0.0026687504870506044
gen:accept_c_svt:S0609,qwen3_vl_8b,Aligned,0.0026687504870506044,8.702012183944058,-0.6943692660290669,D,8.702012183944058
gen:accept_c_svt:S0610,qwen3_vl_8b,Aligned,0.0022001409308134118,8.238420101750192,-0.9058192391576521,S,0.0022001409308134118
gen:accept_c_svt:S0610,qwen3_vl_8b,Aligned,0.0022001409308134118,8.238420101750192,-0.9058192391576521,D,8.238420101750192
gen:accept_c_svt:S0617,qwen3_vl_8b,Aligned,0.0015691811996362919,7.349279468663553,-0.8010487959213006,S,0.0015691811996362919
gen:accept_c_svt:S0617,qwen3_vl_8b,Aligned,0.0015691811996362919,7.349279468663553,-0.8010487959213006,D,7.349279468663553
gen:accept_c_svt:S0620,qwen3_vl_8b,Aligned,0.0035447188087437812,10.747474646478352,-0.7095014311577418,S,0.0035447188087437812
gen:accept_c_svt:S0620,qwen3_vl_8b,Aligned,0.0035447188087437812,10.747474646478352,-0.7095014311577418,D,10.747474646478352
gen:accept_c_svt:S0621,qwen3_vl_8b,Aligned,0.0019851003445813613,7.276757333818556,-0.9559714854165547,S,0.0019851003445813613
gen:accept_c_svt:S0621,qwen3_vl_8b,Aligned,0.0019851003445813613,7.276757333818556,-0.9559714854165547,D,7.276757333818556
gen:accept_c_svt:S0627,qwen3_vl_8b,Aligned,0.0023478240019699456,6.795430868402224,-0.8744432230105208,S,0.0023478240019699456
gen:accept_c_svt:S0627,qwen3_vl_8b,Aligned,0.0023478240019699456,6.795430868402224,-0.8744432230105208,D,6.795430868402224
gen:accept_c_svt:S0638,qwen3_vl_8b,Aligned,0.00229075172076753,7.127161654778134,-0.7608982743675691,S,0.00229075172076753
gen:accept_c_svt:S0638,qwen3_vl_8b,Aligned,0.00229075172076753,7.127161654778134,-0.7608982743675691,D,7.127161654778134
gen:accept_c_svt:S0641,qwen3_vl_8b,Aligned,0.0027082665841260544,10.13269237657612,-0.9205861456187917,S,0.0027082665841260544
gen:accept_c_svt:S0641,qwen3_vl_8b,Aligned,0.0027082665841260544,10.13269237657612,-0.9205861456187917,D,10.13269237657612
gen:accept_c_svt:S0647,qwen3_vl_8b,Aligned,0.0030739443489083487,6.909706847925244,-0.9081635044754587,S,0.0030739443489083487
gen:accept_c_svt:S0647,qwen3_vl_8b,Aligned,0.0030739443489083487,6.909706847925244,-0.9081635044754587,D,6.909706847925244
gen:accept_c_svt:S0652,qwen3_vl_8b,Aligned,0.004193621416254369,8.75833928351315,-0.8708130611269683,S,0.004193621416254369
gen:accept_c_svt:S0652,qwen3_vl_8b,Aligned,0.004193621416254369,8.75833928351315,-0.8708130611269683,D,8.75833928351315
gen:accept_c_svt:S0655,qwen3_vl_8b,Aligned,0.0029929692084375618,13.150804421761425,-0.6830697403310586,S,0.0029929692084375618
gen:accept_c_svt:S0655,qwen3_vl_8b,Aligned,0.0029929692084375618,13.150804421761425,-0.6830697403310586,D,13.150804421761425
gen:accept_c_svt:S0655,qwen3_vl_8b,Aligned,0.0029929692084375618,13.150804421761425,-0.6830697403310586,abs_R,0.6830697403310586
gen:accept_c_svt:S0660,qwen3_vl_8b,Aligned,0.0037896433166023074,10.07599128040263,-0.7247279292382072,S,0.0037896433166023074
gen:accept_c_svt:S0660,qwen3_vl_8b,Aligned,0.0037896433166023074,10.07599128040263,-0.7247279292382072,D,10.07599128040263
gen:accept_c_svt:S0663,qwen3_vl_8b,Aligned,0.002785787048903688,13.18753490292319,-0.8077196281788459,S,0.002785787048903688
gen:accept_c_svt:S0663,qwen3_vl_8b,Aligned,0.002785787048903688,13.18753490292319,-0.8077196281788459,D,13.18753490292319
gen:accept_c_svt:S0663,qwen3_vl_8b,Aligned,0.002785787048903688,13.18753490292319,-0.8077196281788459,abs_R,0.8077196281788459
gen:accept_c_svt:S0665,qwen3_vl_8b,Aligned,0.003089044901540185,10.948964603483558,-0.7420353270324536,S,0.003089044901540185
gen:accept_c_svt:S0665,qwen3_vl_8b,Aligned,0.003089044901540185,10.948964603483558,-0.7420353270324536,D,10.948964603483558
gen:accept_c_svt:S0680,qwen3_vl_8b,Aligned,0.003361215728036418,10.228874736367969,-0.8806143061427454,S,0.003361215728036418
gen:accept_c_svt:S0680,qwen3_vl_8b,Aligned,0.003361215728036418,10.228874736367969,-0.8806143061427454,D,10.228874736367969
gen:accept_c_svt:S0681,qwen3_vl_8b,Aligned,0.00359451589501811,8.640652041077377,-0.7665526187009712,S,0.00359451589501811
gen:accept_c_svt:S0681,qwen3_vl_8b,Aligned,0.00359451589501811,8.640652041077377,-0.7665526187009712,D,8.640652041077377
gen:accept_c_svt:S0682,qwen3_vl_8b,Aligned,0.00440531765734757,8.83386961460404,-0.7764117030562568,S,0.00440531765734757
gen:accept_c_svt:S0682,qwen3_vl_8b,Aligned,0.00440531765734757,8.83386961460404,-0.7764117030562568,D,8.83386961460404
gen:accept_c_svt:S0692,qwen3_vl_8b,Aligned,0.0036739944183852287,9.343981454940113,-0.826800855849985,S,0.0036739944183852287
gen:accept_c_svt:S0692,qwen3_vl_8b,Aligned,0.0036739944183852287,9.343981454940113,-0.826800855849985,D,9.343981454940113
gen:accept_c_svt:S0708,qwen3_vl_8b,Aligned,0.0037082391349250814,10.916417349590475,-0.587905061730929,S,0.0037082391349250814
gen:accept_c_svt:S0708,qwen3_vl_8b,Aligned,0.0037082391349250814,10.916417349590475,-0.587905061730929,D,10.916417349590475
gen:accept_c_svt:S0727,qwen3_vl_8b,Aligned,0.0049921142349909796,10.601348087981826,-0.45352225615133535,S,0.0049921142349909796
gen:accept_c_svt:S0727,qwen3_vl_8b,Aligned,0.0049921142349909796,10.601348087981826,-0.45352225615133535,D,10.601348087981826
gen:accept_c_svt:S0730,qwen3_vl_8b,Aligned,0.004361499783832793,5.271064826588845,-0.9700201151258036,S,0.004361499783832793
gen:accept_c_svt:S0730,qwen3_vl_8b,Aligned,0.004361499783832793,5.271064826588845,-0.9700201151258036,D,5.271064826588845
gen:accept_c_svt:S0731,qwen3_vl_8b,Aligned,0.004708787738038158,8.24901232594149,-0.0066261105341081416,S,0.004708787738038158
gen:accept_c_svt:S0731,qwen3_vl_8b,Aligned,0.004708787738038158,8.24901232594149,-0.0066261105341081416,D,8.24901232594149
gen:accept_c_svt:S0742,qwen3_vl_8b,Aligned,0.0055078191970695115,6.630404767632664,-0.5797261476660114,S,0.0055078191970695115
gen:accept_c_svt:S0742,qwen3_vl_8b,Aligned,0.0055078191970695115,6.630404767632664,-0.5797261476660114,D,6.630404767632664
gen:accept_c_svt:S0745,qwen3_vl_8b,Aligned,0.0036671221391497283,8.169015624992088,-0.5676080463147866,S,0.0036671221391497283
gen:accept_c_svt:S0745,qwen3_vl_8b,Aligned,0.0036671221391497283,8.169015624992088,-0.5676080463147866,D,8.169015624992088
gen:accept_c_svt:S0751,qwen3_vl_8b,Aligned,0.004121636698760813,13.995147909444356,-0.6718112743015004,S,0.004121636698760813
gen:accept_c_svt:S0751,qwen3_vl_8b,Aligned,0.004121636698760813,13.995147909444356,-0.6718112743015004,D,13.995147909444356
gen:accept_c_svt:S0751,qwen3_vl_8b,Aligned,0.004121636698760813,13.995147909444356,-0.6718112743015004,abs_R,0.6718112743015004
gen:accept_c_svt:S0752,qwen3_vl_8b,Aligned,0.008280867403393457,10.224379629789784,0.010223857895353104,S,0.008280867403393457
gen:accept_c_svt:S0752,qwen3_vl_8b,Aligned,0.008280867403393457,10.224379629789784,0.010223857895353104,D,10.224379629789784
gen:accept_c_svt:S0756,qwen3_vl_8b,Aligned,0.0024256451988098186,11.181792265788376,-0.6924095245499714,S,0.0024256451988098186
gen:accept_c_svt:S0756,qwen3_vl_8b,Aligned,0.0024256451988098186,11.181792265788376,-0.6924095245499714,D,11.181792265788376
gen:accept_c_svt:S0762,qwen3_vl_8b,Aligned,0.002760718166328099,9.57521758060992,-0.8968185525773779,S,0.002760718166328099
gen:accept_c_svt:S0762,qwen3_vl_8b,Aligned,0.002760718166328099,9.57521758060992,-0.8968185525773779,D,9.57521758060992
gen:accept_c_svt:S0764,qwen3_vl_8b,Aligned,0.004002856128077256,17.30896088390595,-0.35100014327600887,S,0.004002856128077256
gen:accept_c_svt:S0764,qwen3_vl_8b,Aligned,0.004002856128077256,17.30896088390595,-0.35100014327600887,D,17.30896088390595
gen:accept_c_svt:S0764,qwen3_vl_8b,Aligned,0.004002856128077256,17.30896088390595,-0.35100014327600887,abs_R,0.35100014327600887
gen:accept_c_svt:S0772,qwen3_vl_8b,Aligned,0.013966081714298603,10.48306008446089,0.413253020303705,S,0.013966081714298603
gen:accept_c_svt:S0785,qwen3_vl_8b,Aligned,0.016551521812546956,8.31133882629183,0.7007595132436615,S,0.016551521812546956
gen:accept_c_svt:S0794,qwen3_vl_8b,Aligned,0.008703176658857567,10.235393602963342,0.5853035173450027,S,0.008703176658857567
gen:accept_c_svt:S0801,qwen3_vl_8b,Aligned,0.006981705483118794,7.082457014067579,-0.7248759331672401,S,0.006981705483118794
gen:accept_c_svt:S0801,qwen3_vl_8b,Aligned,0.006981705483118794,7.082457014067579,-0.7248759331672401,D,7.082457014067579
gen:accept_c_svt:S0810,qwen3_vl_8b,Aligned,0.005731866462285531,6.379822435572905,-0.46292258639063283,S,0.005731866462285531
gen:accept_c_svt:S0810,qwen3_vl_8b,Aligned,0.005731866462285531,6.379822435572905,-0.46292258639063283,D,6.379822435572905
gen:accept_c_svt:S0814,qwen3_vl_8b,Aligned,0.006866048398599889,11.991978061396924,-0.30990566003206044,S,0.006866048398599889
gen:accept_c_svt:S0814,qwen3_vl_8b,Aligned,0.006866048398599889,11.991978061396924,-0.30990566003206044,D,11.991978061396924
gen:accept_c_svt:S0814,qwen3_vl_8b,Aligned,0.006866048398599889,11.991978061396924,-0.30990566003206044,abs_R,0.30990566003206044
gen:accept_c_svt:S0815,qwen3_vl_8b,Aligned,0.005481638369607299,13.00100412145058,-0.39031937457039634,S,0.005481638369607299
gen:accept_c_svt:S0815,qwen3_vl_8b,Aligned,0.005481638369607299,13.00100412145058,-0.39031937457039634,D,13.00100412145058
gen:accept_c_svt:S0815,qwen3_vl_8b,Aligned,0.005481638369607299,13.00100412145058,-0.39031937457039634,abs_R,0.39031937457039634
gen:accept_c_svt:S0818,qwen3_vl_8b,Aligned,0.006124385235619024,7.118816995561152,-0.49972690359378336,S,0.006124385235619024
gen:accept_c_svt:S0818,qwen3_vl_8b,Aligned,0.006124385235619024,7.118816995561152,-0.49972690359378336,D,7.118816995561152
gen:accept_c_svt:S0825,qwen3_vl_8b,Aligned,0.004524171523777497,8.891456782600162,-0.44153812727670844,S,0.004524171523777497
gen:accept_c_svt:S0825,qwen3_vl_8b,Aligned,0.004524171523777497,8.891456782600162,-0.44153812727670844,D,8.891456782600162
gen:accept_c_svt:S0832,qwen3_vl_8b,Aligned,0.005605287165797043,7.925198535461311,-0.5852847274594298,S,0.005605287165797043
gen:accept_c_svt:S0832,qwen3_vl_8b,Aligned,0.005605287165797043,7.925198535461311,-0.5852847274594298,D,7.925198535461311
gen:accept_c_svt:S0841,qwen3_vl_8b,Aligned,0.008368421036798088,8.728862410387682,-0.5102877810692602,S,0.008368421036798088
gen:accept_c_svt:S0853,qwen3_vl_8b,Aligned,0.002109482087914892,3.8654432212993455,-0.7589525302723192,S,0.002109482087914892
gen:accept_c_svt:S0853,qwen3_vl_8b,Aligned,0.002109482087914892,3.8654432212993455,-0.7589525302723192,D,3.8654432212993455
gen:accept_c_svt:S0859,qwen3_vl_8b,Aligned,0.004675461607726809,8.667288808656789,-0.24009979298367326,S,0.004675461607726809
gen:accept_c_svt:S0859,qwen3_vl_8b,Aligned,0.004675461607726809,8.667288808656789,-0.24009979298367326,D,8.667288808656789
gen:accept_c_svt:S0863,qwen3_vl_8b,Aligned,0.0050522318401354585,6.203860328962656,-0.14737434083601117,S,0.0050522318401354585
gen:accept_c_svt:S0863,qwen3_vl_8b,Aligned,0.0050522318401354585,6.203860328962656,-0.14737434083601117,D,6.203860328962656
gen:accept_c_svt:S0865,qwen3_vl_8b,Aligned,0.004148769581853861,8.393708083217481,-0.5746798385622817,S,0.004148769581853861
gen:accept_c_svt:S0865,qwen3_vl_8b,Aligned,0.004148769581853861,8.393708083217481,-0.5746798385622817,D,8.393708083217481
gen:accept_c_svt:S0874,qwen3_vl_8b,Aligned,0.0051960339226748845,5.711601982863737,-0.009562085029400834,S,0.0051960339226748845
gen:accept_c_svt:S0874,qwen3_vl_8b,Aligned,0.0051960339226748845,5.711601982863737,-0.009562085029400834,D,5.711601982863737
gen:accept_c_svt:S0881,qwen3_vl_8b,Aligned,0.0015803802509595495,9.652202926075065,-0.917213044520011,S,0.0015803802509595495
gen:accept_c_svt:S0881,qwen3_vl_8b,Aligned,0.0015803802509595495,9.652202926075065,-0.917213044520011,D,9.652202926075065
gen:accept_c_svt:S0882,qwen3_vl_8b,Aligned,0.00211475107562655,5.729015702406661,-0.808357851333012,S,0.00211475107562655
gen:accept_c_svt:S0882,qwen3_vl_8b,Aligned,0.00211475107562655,5.729015702406661,-0.808357851333012,D,5.729015702406661
gen:accept_c_svt:S0891,qwen3_vl_8b,Aligned,0.0015177450426501493,8.004864791394395,-0.8815528412315524,S,0.0015177450426501493
gen:accept_c_svt:S0891,qwen3_vl_8b,Aligned,0.0015177450426501493,8.004864791394395,-0.8815528412315524,D,8.004864791394395
gen:accept_c_svt:S0896,qwen3_vl_8b,Aligned,0.0037923942407491703,9.314536134558,-0.28422887118871143,S,0.0037923942407491703
gen:accept_c_svt:S0896,qwen3_vl_8b,Aligned,0.0037923942407491703,9.314536134558,-0.28422887118871143,D,9.314536134558
gen:accept_c_svt:S0900,qwen3_vl_8b,Aligned,0.002953071934878974,7.41137658000586,-0.632590833484285,S,0.002953071934878974
gen:accept_c_svt:S0900,qwen3_vl_8b,Aligned,0.002953071934878974,7.41137658000586,-0.632590833484285,D,7.41137658000586
gen:accept_c_svt:S0906,qwen3_vl_8b,Aligned,0.004331686165146183,7.938101707579852,-0.21755253207710248,S,0.004331686165146183
gen:accept_c_svt:S0906,qwen3_vl_8b,Aligned,0.004331686165146183,7.938101707579852,-0.21755253207710248,D,7.938101707579852
gen:accept_c_svt:S0927,qwen3_vl_8b,Aligned,0.002341307243945144,9.676584119946714,-0.807597367200333,S,0.002341307243945144
gen:accept_c_svt:S0927,qwen3_vl_8b,Aligned,0.002341307243945144,9.676584119946714,-0.807597367200333,D,9.676584119946714
gen:accept_c_svt:S0938,qwen3_vl_8b,Aligned,0.007593856415282028,4.235476473730602,-0.8700901522360669,S,0.007593856415282028
gen:accept_c_svt:S0938,qwen3_vl_8b,Aligned,0.007593856415282028,4.235476473730602,-0.8700901522360669,D,4.235476473730602
gen:accept_c_svt:S0951,qwen3_vl_8b,Aligned,0.005298831999778487,4.350848387181935,0.046188828353688975,S,0.005298831999778487
gen:accept_c_svt:S0951,qwen3_vl_8b,Aligned,0.005298831999778487,4.350848387181935,0.046188828353688975,D,4.350848387181935
gen:accept_c_svt:S0957,qwen3_vl_8b,Aligned,0.008432018356670477,7.518238964694783,-0.37637136019217676,S,0.008432018356670477
gen:accept_c_svt:S0959,qwen3_vl_8b,Aligned,0.0028659270977680635,5.424147668422911,-0.8008406225005441,S,0.0028659270977680635
gen:accept_c_svt:S0959,qwen3_vl_8b,Aligned,0.0028659270977680635,5.424147668422911,-0.8008406225005441,D,5.424147668422911
gen:accept_c_svt:S0966,qwen3_vl_8b,Aligned,0.0037155674315221487,4.752766792946683,-0.5231225155567779,S,0.0037155674315221487
gen:accept_c_svt:S0966,qwen3_vl_8b,Aligned,0.0037155674315221487,4.752766792946683,-0.5231225155567779,D,4.752766792946683
gen:accept_c_svt:S0967,qwen3_vl_8b,Aligned,0.00352221242187663,6.169398110309493,-0.6978944276968143,S,0.00352221242187663
gen:accept_c_svt:S0967,qwen3_vl_8b,Aligned,0.00352221242187663,6.169398110309493,-0.6978944276968143,D,6.169398110309493
gen:accept_c_svt:S0971,qwen3_vl_8b,Aligned,0.0037422284107040565,9.468519905074688,-0.6777678568103325,S,0.0037422284107040565
gen:accept_c_svt:S0971,qwen3_vl_8b,Aligned,0.0037422284107040565,9.468519905074688,-0.6777678568103325,D,9.468519905074688
gen:accept_c_svt:S0982,qwen3_vl_8b,Aligned,0.006304116723296112,3.8020865032299898,-0.5742508157285132,S,0.006304116723296112
gen:accept_c_svt:S0982,qwen3_vl_8b,Aligned,0.006304116723296112,3.8020865032299898,-0.5742508157285132,D,3.8020865032299898
gen:accept_c_svt:S0994,qwen3_vl_8b,Aligned,0.0027488848921241563,7.284481902880492,-0.6968131441193235,S,0.0027488848921241563
gen:accept_c_svt:S0994,qwen3_vl_8b,Aligned,0.0027488848921241563,7.284481902880492,-0.6968131441193235,D,7.284481902880492
gen:accept_c_svt:S1005,qwen3_vl_8b,Aligned,0.0038983271782224017,4.070062558447215,-0.44801399622677684,S,0.0038983271782224017
gen:accept_c_svt:S1005,qwen3_vl_8b,Aligned,0.0038983271782224017,4.070062558447215,-0.44801399622677684,D,4.070062558447215
gen:accept_c_svt:S1007,qwen3_vl_8b,Aligned,0.0018815631467753644,10.086276758672533,-0.7679585358152962,S,0.0018815631467753644
gen:accept_c_svt:S1007,qwen3_vl_8b,Aligned,0.0018815631467753644,10.086276758672533,-0.7679585358152962,D,10.086276758672533
gen:accept_c_svt:S1019,qwen3_vl_8b,Aligned,0.007899399166264998,8.982717606657596,-0.3306436854737946,S,0.007899399166264998
gen:accept_c_svt:S1019,qwen3_vl_8b,Aligned,0.007899399166264998,8.982717606657596,-0.3306436854737946,D,8.982717606657596
gen:accept_c_svt:S1021,qwen3_vl_8b,Aligned,0.007075813825051815,3.455966686987322,-0.0704610255896508,S,0.007075813825051815
gen:accept_c_svt:S1021,qwen3_vl_8b,Aligned,0.007075813825051815,3.455966686987322,-0.0704610255896508,D,3.455966686987322
gen:accept_c_svt:S1032,qwen3_vl_8b,Aligned,0.008933253946644513,6.319995541924633,-0.05063521744430264,S,0.008933253946644513
gen:accept_c_svt:S1050,qwen3_vl_8b,Aligned,0.00648250689836414,8.902949161793407,-0.0009853438494027095,S,0.00648250689836414
gen:accept_c_svt:S1050,qwen3_vl_8b,Aligned,0.00648250689836414,8.902949161793407,-0.0009853438494027095,D,8.902949161793407
gen:accept_c_svt:S1054,qwen3_vl_8b,Aligned,0.006949373672509022,5.654326550573454,-0.5118826493046871,S,0.006949373672509022
gen:accept_c_svt:S1054,qwen3_vl_8b,Aligned,0.006949373672509022,5.654326550573454,-0.5118826493046871,D,5.654326550573454
gen:accept_c_svt:S1055,qwen3_vl_8b,Aligned,0.00450309620941546,11.645249957675297,-0.7246342873905116,S,0.00450309620941546
gen:accept_c_svt:S1055,qwen3_vl_8b,Aligned,0.00450309620941546,11.645249957675297,-0.7246342873905116,D,11.645249957675297
gen:accept_c_svt:S1057,qwen3_vl_8b,Aligned,0.002394516600912821,7.57674048424263,-0.7645793281809091,S,0.002394516600912821
gen:accept_c_svt:S1057,qwen3_vl_8b,Aligned,0.002394516600912821,7.57674048424263,-0.7645793281809091,D,7.57674048424263
gen:accept_c_svt:S1064,qwen3_vl_8b,Aligned,0.007469544018310366,10.245517912700658,0.6693864858240072,S,0.007469544018310366
gen:accept_c_svt:S1064,qwen3_vl_8b,Aligned,0.007469544018310366,10.245517912700658,0.6693864858240072,D,10.245517912700658
gen:accept_c_svt:S1073,qwen3_vl_8b,Aligned,0.0021237257111386756,6.878996172900593,-0.8524865526564774,S,0.0021237257111386756
gen:accept_c_svt:S1073,qwen3_vl_8b,Aligned,0.0021237257111386756,6.878996172900593,-0.8524865526564774,D,6.878996172900593
gen:accept_c_svt:S1076,qwen3_vl_8b,Aligned,0.0025099674044387864,11.991171661234816,-0.8889039536276131,S,0.0025099674044387864
gen:accept_c_svt:S1076,qwen3_vl_8b,Aligned,0.0025099674044387864,11.991171661234816,-0.8889039536276131,D,11.991171661234816
gen:accept_c_svt:S1076,qwen3_vl_8b,Aligned,0.0025099674044387864,11.991171661234816,-0.8889039536276131,abs_R,0.8889039536276131
gen:accept_c_svt:S1087,qwen3_vl_8b,Aligned,0.0037520216333613832,8.827061616234198,-0.6324101478807054,S,0.0037520216333613832
gen:accept_c_svt:S1087,qwen3_vl_8b,Aligned,0.0037520216333613832,8.827061616234198,-0.6324101478807054,D,8.827061616234198
gen:accept_c_svt:S1088,qwen3_vl_8b,Aligned,0.00671439270826999,4.852616049820256,-0.9020364769104339,S,0.00671439270826999
gen:accept_c_svt:S1088,qwen3_vl_8b,Aligned,0.00671439270826999,4.852616049820256,-0.9020364769104339,D,4.852616049820256
gen:accept_c_svt:S1095,qwen3_vl_8b,Aligned,0.05477775862111817,2.11977640918973,0.10396162540315126,S,0.05477775862111817
gen:accept_c_svt:S1101,qwen3_vl_8b,Aligned,0.007761494285791658,2.7295281915259366,-0.9324161808211755,S,0.007761494285791658
gen:accept_c_svt:S1101,qwen3_vl_8b,Aligned,0.007761494285791658,2.7295281915259366,-0.9324161808211755,D,2.7295281915259366
gen:accept_c_svt:S1109,qwen3_vl_8b,Aligned,0.008356736566958024,7.854429071937294,-0.6076292133521013,S,0.008356736566958024
gen:accept_c_svt:S1111,qwen3_vl_8b,Aligned,0.005058765411602284,6.697092154641358,-0.9054784575050917,S,0.005058765411602284
gen:accept_c_svt:S1111,qwen3_vl_8b,Aligned,0.005058765411602284,6.697092154641358,-0.9054784575050917,D,6.697092154641358
gen:accept_c_svt:S1126,qwen3_vl_8b,Aligned,0.011687320620336806,6.440786670803742,-0.22445805881669775,S,0.011687320620336806
gen:accept_c_svt:S1128,qwen3_vl_8b,Aligned,0.004102066308427671,6.994882434157159,-0.7340200765259084,S,0.004102066308427671
gen:accept_c_svt:S1128,qwen3_vl_8b,Aligned,0.004102066308427671,6.994882434157159,-0.7340200765259084,D,6.994882434157159
gen:accept_c_svt:S1130,qwen3_vl_8b,Aligned,0.00575131412192613,8.232077627554212,-0.5698686304483584,S,0.00575131412192613
gen:accept_c_svt:S1130,qwen3_vl_8b,Aligned,0.00575131412192613,8.232077627554212,-0.5698686304483584,D,8.232077627554212
gen:accept_c_svt:S1144,qwen3_vl_8b,Aligned,0.0025703994906102505,10.153729672946547,-0.8028673799463236,S,0.0025703994906102505
gen:accept_c_svt:S1144,qwen3_vl_8b,Aligned,0.0025703994906102505,10.153729672946547,-0.8028673799463236,D,10.153729672946547
gen:accept_a_svt:S0035,internvl3_5_8b,Conflict,0.004655302450491727,15.092758016976816,0.9287495861276261,S,0.004655302450491727
gen:accept_a_svt:S0035,internvl3_5_8b,Conflict,0.004655302450491727,15.092758016976816,0.9287495861276261,D,15.092758016976816
gen:accept_a_svt:S0035,internvl3_5_8b,Conflict,0.004655302450491727,15.092758016976816,0.9287495861276261,abs_R,0.9287495861276261
gen:accept_a_svt:S0040,internvl3_5_8b,Conflict,0.004103783484264754,16.678714408013228,0.9679090023883563,S,0.004103783484264754
gen:accept_a_svt:S0040,internvl3_5_8b,Conflict,0.004103783484264754,16.678714408013228,0.9679090023883563,D,16.678714408013228
gen:accept_a_svt:S0040,internvl3_5_8b,Conflict,0.004103783484264754,16.678714408013228,0.9679090023883563,abs_R,0.9679090023883563
gen:accept_a_svt:S0101,internvl3_5_8b,Conflict,0.016151566259426955,12.300150442053663,0.8970219590315345,S,0.016151566259426955
gen:accept_a_svt:S0115,internvl3_5_8b,Conflict,0.014905946444136994,7.458403597642853,0.9446389134566446,S,0.014905946444136994
gen:accept_a_svt:S0116,internvl3_5_8b,Conflict,0.006770661676021449,6.726114564587751,0.5474922939747711,S,0.006770661676021449
gen:accept_a_svt:S0116,internvl3_5_8b,Conflict,0.006770661676021449,6.726114564587751,0.5474922939747711,D,6.726114564587751
gen:accept_a_svt:S0118,internvl3_5_8b,Conflict,0.07856024982150316,3.8669136774858255,0.8706288819481492,S,0.07856024982150316
gen:accept_a_svt:S0126,internvl3_5_8b,Conflict,0.00987904439710075,23.52155436097449,0.8657723043013984,S,0.00987904439710075
gen:accept_a_svt:S0126,internvl3_5_8b,Conflict,0.00987904439710075,23.52155436097449,0.8657723043013984,D,23.52155436097449
gen:accept_a_svt:S0126,internvl3_5_8b,Conflict,0.00987904439710075,23.52155436097449,0.8657723043013984,abs_R,0.8657723043013984
gen:accept_a_svt:S0135,internvl3_5_8b,Conflict,0.012250590609574744,11.008791548510658,0.9830036429131037,S,0.012250590609574744
gen:accept_a_svt:S0136,internvl3_5_8b,Conflict,0.013033345916947445,12.207395385531115,0.9887782543068951,S,0.013033345916947445
gen:accept_a_svt:S0143,internvl3_5_8b,Conflict,0.005697255302448378,23.390641423836,0.9939515830434696,S,0.005697255302448378
gen:accept_a_svt:S0143,internvl3_5_8b,Conflict,0.005697255302448378,23.390641423836,0.9939515830434696,D,23.390641423836
gen:accept_a_svt:S0143,internvl3_5_8b,Conflict,0.005697255302448378,23.390641423836,0.9939515830434696,abs_R,0.9939515830434696
gen:accept_a_svt:S0147,internvl3_5_8b,Conflict,0.009139684981813388,13.348933625262587,0.8414438370285422,S,0.009139684981813388
gen:accept_a_svt:S0147,internvl3_5_8b,Conflict,0.009139684981813388,13.348933625262587,0.8414438370285422,D,13.348933625262587
gen:accept_a_svt:S0147,internvl3_5_8b,Conflict,0.009139684981813388,13.348933625262587,0.8414438370285422,abs_R,0.8414438370285422
gen:accept_a_svt:S0148,internvl3_5_8b,Conflict,0.01260251804994632,10.228048455140506,0.7786345959063,S,0.01260251804994632
gen:accept_a_svt:S0161,internvl3_5_8b,Conflict,0.023423169925348486,5.370869186774443,0.4807203704907992,S,0.023423169925348486
gen:accept_a_svt:S0162,internvl3_5_8b,Conflict,0.005260994937591597,24.441853902485512,0.9852708896846004,S,0.005260994937591597
gen:accept_a_svt:S0162,internvl3_5_8b,Conflict,0.005260994937591597,24.441853902485512,0.9852708896846004,D,24.441853902485512
gen:accept_a_svt:S0162,internvl3_5_8b,Conflict,0.005260994937591597,24.441853902485512,0.9852708896846004,abs_R,0.9852708896846004
gen:accept_a_svt:S0168,internvl3_5_8b,Conflict,0.004375650385883327,13.50695964107391,-0.025479829872362178,S,0.004375650385883327
gen:accept_a_svt:S0168,internvl3_5_8b,Conflict,0.004375650385883327,13.50695964107391,-0.025479829872362178,D,13.50695964107391
gen:accept_a_svt:S0168,internvl3_5_8b,Conflict,0.004375650385883327,13.50695964107391,-0.025479829872362178,abs_R,0.025479829872362178
gen:accept_a_svt:S0174,internvl3_5_8b,Conflict,0.009260703406468987,10.431843199770672,0.9959023387074771,S,0.009260703406468987
gen:accept_a_svt:S0174,internvl3_5_8b,Conflict,0.009260703406468987,10.431843199770672,0.9959023387074771,D,10.431843199770672
gen:accept_a_svt:S0175,internvl3_5_8b,Conflict,0.005004460152553048,15.513656847760048,0.9898056836478814,S,0.005004460152553048
gen:accept_a_svt:S0175,internvl3_5_8b,Conflict,0.005004460152553048,15.513656847760048,0.9898056836478814,D,15.513656847760048
gen:accept_a_svt:S0175,internvl3_5_8b,Conflict,0.005004460152553048,15.513656847760048,0.9898056836478814,abs_R,0.9898056836478814
gen:accept_a_svt:S0177,internvl3_5_8b,Conflict,0.0030023650582585875,22.79953000899971,0.99591108936846,S,0.0030023650582585875
gen:accept_a_svt:S0177,internvl3_5_8b,Conflict,0.0030023650582585875,22.79953000899971,0.99591108936846,D,22.79953000899971
gen:accept_a_svt:S0177,internvl3_5_8b,Conflict,0.0030023650582585875,22.79953000899971,0.99591108936846,abs_R,0.99591108936846
gen:accept_a_svt:S0182,internvl3_5_8b,Conflict,0.003603057889221256,30.3195652493532,0.9918513499181579,S,0.003603057889221256
