sample_id,model,sample_type,S,D,R,stable,direction_emphasized,lean
gen:accept_c_svt:S0959,internvl3_5_8b,Aligned,0.002628619993328972,6.317719136887581,-0.8469303283824681,true,false,T/A
gen:accept_c_svt:S0966,internvl3_5_8b,Aligned,0.0020627665731268187,8.477047088410854,-0.6837337848974986,true,false,T/A
gen:accept_c_svt:S0967,internvl3_5_8b,Aligned,0.002989572870875215,7.294351460899234,-0.9635782193901683,true,false,T/A
gen:accept_c_svt:S0971,internvl3_5_8b,Aligned,0.0036138579526644853,6.06066121712977,-0.9100629453488674,true,false,T/A
gen:accept_c_svt:S0982,internvl3_5_8b,Aligned,0.003055811365806137,5.324003737586669,-0.9000587723608567,true,false,T/A
gen:accept_c_svt:S0994,internvl3_5_8b,Aligned,0.006177520982197646,6.909245142161056,-0.5209054101894182,true,false,T/A
gen:accept_c_svt:S1005,internvl3_5_8b,Aligned,0.002194895325567029,9.104834166412996,-0.978848976838437,true,false,T/A
gen:accept_c_svt:S1007,internvl3_5_8b,Aligned,0.0019191211740125075,7.835651966131003,-0.9790024320719529,true,false,T/A
gen:accept_c_svt:S1019,internvl3_5_8b,Aligned,0.010725176415242933,7.639379322936603,-0.7225838517156975,true,false,T/A
gen:accept_c_svt:S1021,internvl3_5_8b,Aligned,0.002260666207586141,8.173039592285123,-0.9621115871843268,true,false,T/A
gen:accept_c_svt:S1032,internvl3_5_8b,Aligned,0.008506736103472056,7.3203790002863895,-0.6435847605782641,true,false,T/A
gen:accept_c_svt:S1050,internvl3_5_8b,Aligned,0.009870669318918166,7.128020311142467,-0.3788495887973391,true,false,T/A
gen:accept_c_svt:S1054,internvl3_5_8b,Aligned,0.00583693726394285,7.808995178678535,-0.9420256781543906,true,false,T/A
gen:accept_c_svt:S1055,internvl3_5_8b,Aligned,0.00734610192427033,4.822586487654978,-0.9749286968000171,true,false,T/A
gen:accept_c_svt:S1057,internvl3_5_8b,Aligned,0.005863449223077057,7.969618982778462,-0.8232441229362846,true,false,T/A
gen:accept_c_svt:S1073,internvl3_5_8b,Aligned,0.0038950409681043382,5.306127081278569,-0.9316312297187057,true,false,T/A
gen:accept_c_svt:S1076,internvl3_5_8b,Aligned,0.009964236764589946,7.13835614503442,-0.6355657262414616,true,false,T/A
gen:accept_c_svt:S1088,internvl3_5_8b,Aligned,0.0033674982592741052,6.801210235792597,-0.9424556998310156,true,false,T/A
gen:accept_c_svt:S1101,internvl3_5_8b,Aligned,0.004053949981857458,4.610967715479296,-0.9323428070457573,true,false,T/A
gen:accept_c_svt:S1111,internvl3_5_8b,Aligned,0.003953033007502645,8.97525620902995,-0.9411156259645491,true,false,T/A
gen:accept_c_svt:S1130,internvl3_5_8b,Aligned,0.008043377061369114,7.886223332260126,-0.9466585145509502,true,false,T/A
gen:accept_c_svt:S1144,internvl3_5_8b,Aligned,0.006049671636762351,11.285057526902984,-0.9876229810420645,true,false,T/A
gen:accept_a_va:S0027,qwen2_5_omni_7b,Conflict,0.00939701519959284,9.629535840098406,-0.7414859545170316,true,true,T/A
gen:accept_a_va:S0057,qwen2_5_omni_7b,Conflict,0.01191802899248759,9.369358739016459,-0.9003859993140342,true,true,T/A
gen:accept_a_va:S0062,qwen2_5_omni_7b,Conflict,0.010521214592036835,10.089818937628145,-0.7099032649467089,true,true,T/A
gen:accept_a_va:S0064,qwen2_5_omni_7b,Conflict,0.006913728003279877,12.139686917853217,-0.9070782710407518,true,true,T/A
gen:accept_a_va:S0073,qwen2_5_omni_7b,Conflict,0.010539841647164955,6.696647040970003,-0.7936499531315876,true,true,T/A
gen:accept_a_va:S0081,qwen2_5_omni_7b,Conflict,0.008362509326162794,9.498739772482383,-0.9306449271799095,true,true,T/A
gen:accept_a_va:S0084,qwen2_5_omni_7b,Conflict,0.007301760658962189,13.026077246588999,-0.9138920222785963,true,true,T/A
gen:accept_a_va:S0085,qwen2_5_omni_7b,Conflict,0.005784378840831336,14.081729007242194,-0.9215840824498069,true,true,T/A
gen:accept_a_va:S0093,qwen2_5_omni_7b,Conflict,0.009800758889906154,7.92742204633208,-0.9587096384200848,true,true,T/A
gen:accept_a_va:S0108,qwen2_5_omni_7b,Conflict,0.007828733874355662,9.135168312713402,-0.9294527036176374,true,true,T/A
gen:accept_a_va:S0111,qwen2_5_omni_7b,Conflict,0.010344913731457132,7.034998548572522,-0.8562449139715212,true,true,T/A
gen:accept_a_va:S0122,qwen2_5_omni_7b,Conflict,0.01450120054384491,6.797514577262662,-0.4139044656149201,true,true,T/A
gen:accept_a_va:S0128,qwen2_5_omni_7b,Conflict,0.009715485371259436,8.627697885493012,-0.9945342443111764,true,true,T/A
gen:accept_a_va:S0129,qwen2_5_omni_7b,Conflict,0.01896225005400413,6.912579856342998,-0.5095502708777397,true,true,T/A
gen:accept_a_va:S0132,qwen2_5_omni_7b,Conflict,0.012864249262149775,8.516844229916778,-0.9197910702308476,true,true,T/A
gen:accept_a_va:S0144,qwen2_5_omni_7b,Conflict,0.008174094490158103,8.609543810347036,-0.9268796410096295,true,true,T/A
gen:accept_a_va:S0152,qwen2_5_omni_7b,Conflict,0.011215172618409402,7.0823223031909,-0.7246202874824024,true,true,T/A
gen:accept_a_va:S0155,qwen2_5_omni_7b,Conflict,0.012982389613562318,8.439191414168452,-0.6784314976923415,true,true,T/A
gen:accept_a_va:S0159,qwen2_5_omni_7b,Conflict,0.013107911792148583,8.438330852766876,-0.7384517890026503,true,true,T/A
gen:accept_a_va:S0165,qwen2_5_omni_7b,Conflict,0.01063144941381751,8.912674779491692,-0.8837324026519104,true,true,T/A
gen:accept_a_va:S0166,qwen2_5_omni_7b,Conflict,0.016084880585504596,4.074053197324019,-0.11331766311016132,true,false,T/A
gen:accept_a_va:S0169,qwen2_5_omni_7b,Conflict,0.009903669727867421,8.915322353008838,-0.731538502393315,true,true,T/A
gen:accept_a_va:S0173,qwen2_5_omni_7b,Conflict,0.013741605913275513,8.044304184997893,-0.6517134994791879,true,true,T/A
gen:accept_a_va:S0179,qwen2_5_omni_7b,Conflict,0.010486731086358067,10.900721582060413,-0.8303093151776187,true,true,T/A
gen:accept_a_va:S0189,qwen2_5_omni_7b,Conflict,0.011360826827390202,9.90557137935851,-0.7709574184038331,true,true,T/A
gen:accept_a_va:S0199,qwen2_5_omni_7b,Conflict,0.013734149580870908,6.926879430487301,-0.5618880836042494,true,true,T/A
gen:accept_a_va:S0210,qwen2_5_omni_7b,Conflict,0.013142385328634014,6.199453220466844,-0.6466444966186574,true,true,T/A
gen:accept_a_va:S0224,qwen2_5_omni_7b,Conflict,0.02037236920563915,7.864681438973387,-0.5082928326709779,true,true,T/A
gen:accept_a_va:S0228,qwen2_5_omni_7b,Conflict,0.019630707510615332,6.6446318855325694,-0.48804398674548505,true,true,T/A
gen:accept_a_va:S0231,qwen2_5_omni_7b,Conflict,0.019774138114094533,8.801461206813075,-0.755695141313137,true,true,T/A
gen:accept_a_va:S0232,qwen2_5_omni_7b,Conflict,0.018843069250339992,7.839139800922034,-0.7209374883341129,true,true,T/A
gen:accept_a_va:S0233,qwen2_5_omni_7b,Conflict,0.01447923634493442,5.89890963109615,-0.3721507872007787,true,true,T/A
gen:accept_a_va:S0235,qwen2_5_omni_7b,Conflict,0.014563946818967083,5.038782953446201,-0.9105166362949888,true,false,T/A
gen:accept_a_va:S0270,qwen2_5_omni_7b,Conflict,0.010520165436661231,8.545948746162807,-0.5912584522489114,true,true,T/A
gen:accept_a_va:S0274,qwen2_5_omni_7b,Conflict,0.018379603706949674,9.829206079515556,-0.9223312360713207,true,true,T/A
gen:accept_a_va:S0302,qwen2_5_omni_7b,Conflict,0.012069617334226438,7.42098936171446,-0.9494187036032778,true,true,T/A
gen:accept_a_va:S0306,qwen2_5_omni_7b,Conflict,0.008549743561819647,7.892517837786506,-0.9793889561035265,true,true,T/A
gen:accept_a_va:S0311,qwen2_5_omni_7b,Conflict,0.010544568892222389,9.358782833761596,-0.6326091443463875,true,true,T/A
gen:accept_a_va:S0319,qwen2_5_omni_7b,Conflict,0.018566567997442832,8.231548672104543,-0.3048311916662687,true,true,T/A
gen:accept_a_va:S0320,qwen2_5_omni_7b,Conflict,0.0211260536668232,8.724187332686219,-0.5082118591003167,true,true,T/A
gen:accept_a_va:S0322,qwen2_5_omni_7b,Conflict,0.020600882338333345,7.1014418961684465,-0.4546065369583754,true,true,T/A
gen:accept_a_va:S0323,qwen2_5_omni_7b,Conflict,0.01718761797100642,7.7571251226905185,-0.6658716705826371,true,true,T/A
gen:accept_a_va:S0329,qwen2_5_omni_7b,Conflict,0.0121311687710879,11.058807603784253,-0.6013941286048856,true,true,T/A
gen:accept_a_va:S0335,qwen2_5_omni_7b,Conflict,0.016196060918544416,7.832069374663685,-0.716751372718019,true,true,T/A
gen:accept_a_va:S0336,qwen2_5_omni_7b,Conflict,0.012115145934379326,8.825605694359163,-0.7325913131334135,true,true,T/A
gen:accept_a_va:S0345,qwen2_5_omni_7b,Conflict,0.01985971091213028,9.310564948160852,-0.7075766091712362,true,true,T/A
gen:accept_a_va:S0346,qwen2_5_omni_7b,Conflict,0.015777791660607412,9.086919104736573,-0.9297039164142239,true,true,T/A
gen:accept_a_va:S0370,qwen2_5_omni_7b,Conflict,0.01518117756795768,7.029814524875869,-0.6274775741889113,true,true,T/A
gen:accept_a_va:S0378,qwen2_5_omni_7b,Conflict,0.016484752403359594,6.085215745560363,-0.5952458725661963,true,true,T/A
gen:accept_a_va:S0381,qwen2_5_omni_7b,Conflict,0.013585807676070797,5.302787567926092,-0.5230263411356529,true,false,T/A
gen:accept_a_va:S0386,qwen2_5_omni_7b,Conflict,0.021969528059664206,4.587682618023395,-0.9372751965039453,true,false,T/A
gen:accept_a_va:S0403,qwen2_5_omni_7b,Conflict,0.013905936526935924,10.585030496840945,-0.7644234395413986,true,true,T/A
gen:accept_a_va:S0406,qwen2_5_omni_7b,Conflict,0.014346096913472555,8.119384387651111,-0.7404031369575379,true,true,T/A
gen:accept_a_va:S0412,qwen2_5_omni_7b,Conflict,0.012210132366474412,6.586398598308991,-0.6237498730731968,true,true,T/A
gen:accept_a_va:S0416,qwen2_5_omni_7b,Conflict,0.011464873464326097,7.858576048112515,-0.7255782284143042,true,true,T/A
